"title","fiscal_year","n","n_matched","mean_salary","male_mean","female_mean","male_n","female_n","real_male_mean","real_female_mean","gap","gap_dollars","female_share","suppressed"
"ADMINISTRATIVE ARCHITECT",2021,78,78,135774.294871795,136532.703369217,134421.352779488,49.9819801189418,28.0180198810582,162287.11919367,159777.500645442,0.0154640649282347,2111.35058972897,0.35920538309049,FALSE
"ADMINISTRATIVE ARCHITECT",2022,76,76,132558.539473684,131863.834977869,133761.358868223,48.1755589216362,27.8244410783638,149206.331167842,151353.41401304,-0.0143900250639031,-1897.52389035391,0.366111066820576,FALSE
"ADMINISTRATIVE ARCHITECT",2023,82,82,138009.682926829,140905.899448325,134267.528610848,46.2246929891418,35.7753070108582,151428.074826826,144293.982359148,0.0471120858918416,6638.37083747669,0.436284231839735,FALSE
"ADMINISTRATIVE ARCHITECT",2024,82,82,151382.658536585,155511.969690905,145874.985173743,46.8641632606965,35.1358367393035,161583.246742178,151570.028787431,0.0619694068329023,9636.98451716165,0.428485813893945,FALSE
"ADMINISTRATIVE ARCHITECT",2025,88,88,154818.793181818,157478.695668859,150683.694275384,53.5524104697971,34.4475895302029,157478.695668859,150683.694275384,0.0431487025252187,6795.00139347505,0.391449881025033,FALSE
"ADMINISTRATIVE ASSESSOR",2014,4,4,,,,3.95470571044134,0.0452942895586614,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2015,5,5,,,,4.95072966957852,0.0492703304214843,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2016,6,6,,,,5.94597163764071,0.0540283623592888,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2017,7,7,,,,5.94996230335227,1.05003769664773,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2018,5,5,,,,3.96002486030867,1.03997513969133,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2019,3,3,,,,1.99672488158919,1.00327511841081,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2020,3,3,,,,1.99672488158919,1.00327511841081,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2021,2,2,,,,1.00023717407082,0.999762825929184,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2022,3,3,,,,1.00046509949362,1.99953490050638,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2023,3,3,,,,1.00046509949362,1.99953490050638,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2024,3,3,,,,1.00046509949362,1.99953490050638,,,,,,TRUE
"ADMINISTRATIVE ASSESSOR",2025,3,3,,,,1.00046509949362,1.99953490050638,,,,,,TRUE
"ADMINISTRATIVE ASSISTANT",2014,69,69,44722.2898550725,44331.0925146802,44948.7375597166,25.2975260564483,43.7024739435517,58306.1759279359,59118.5294841896,-0.0139325473386857,-617.645045036435,0.633369187587706,FALSE
"ADMINISTRATIVE ASSISTANT",2015,69,69,47807.5652173913,47312.0933605123,48075.3962666524,24.2110206188901,44.7889793811098,61927.0075623337,62926.098100998,-0.0161333572861349,-763.302906140118,0.64911564320449,FALSE
"ADMINISTRATIVE ASSISTANT",2016,68,68,48610.7205882353,47406.7657525372,49307.179914136,24.9204805553573,43.0795194446427,61694.7194362531,64167.9005666543,-0.0400874038005242,-1900.41416159882,0.633522344774158,FALSE
"ADMINISTRATIVE ASSISTANT",2017,65,65,50713.6923076923,50393.6939200025,50928.1036932491,26.0787522213965,38.9212477786035,64445.2010563415,65128.6227824413,-0.0106046953830174,-534.40977324664,0.598788427363131,FALSE
"ADMINISTRATIVE ASSISTANT",2018,69,69,50244.5652173913,49704.8115946812,50546.0245078367,24.7270229872062,44.2729770127938,62454.1633571558,63511.1485264142,-0.0169241746657279,-841.212913155483,0.641637348011504,FALSE
"ADMINISTRATIVE ASSISTANT",2019,66,66,52526.7878787879,51919.206675454,52868.4107842798,23.753702236242,42.246297763758,64100.2083542672,65272.1095646766,-0.0182823307520714,-949.204108825805,0.640095420663,FALSE
"ADMINISTRATIVE ASSISTANT",2020,89,89,53185.8764044944,52367.6550690506,53767.2019775018,36.9676612375327,52.0323387624673,63530.5950126657,65228.476037218,-0.026725407250063,-1399.5469084512,0.584633019803003,FALSE
"ADMINISTRATIVE ASSISTANT",2021,91,91,53176.8461538462,52360.8307700145,53790.6666772459,39.065788841135,51.934211158865,62237.7509165235,63937.2994098742,-0.0273073571638254,-1429.8359072314,0.570705617130384,FALSE
