"agency","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"BROOKLYN COMMUNITY BOARD #1",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #1",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #1",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #1",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #1",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #10",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #10",2015,2,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #10",2016,2,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #10",2017,2,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #10",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #10",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #10",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #10",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #10",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #10",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #10",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #10",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #11",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #11",2015,2,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #11",2016,2,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #11",2017,2,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #11",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #11",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #11",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #11",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #11",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #11",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #11",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #11",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #12",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #12",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #12",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #12",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #12",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #12",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #12",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #12",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #12",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #12",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #12",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #12",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #13",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #13",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #13",2016,2,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #13",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #13",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #13",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #13",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #13",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #13",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #13",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #13",2024,4,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #13",2025,4,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #14",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #14",2015,2,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #14",2016,2,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #14",2017,2,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #14",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #14",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #14",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #14",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #14",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #14",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #14",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #14",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #15",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #15",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #15",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #15",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #15",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #15",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #15",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #15",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #15",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #15",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #15",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #15",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #16",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #16",2015,2,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #16",2016,2,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #16",2017,2,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #16",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #16",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #16",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #16",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #16",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #16",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #16",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #16",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #17",2014,4,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #17",2015,4,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #17",2016,4,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #17",2017,4,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #17",2018,4,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #17",2019,4,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #17",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #17",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #17",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #17",2023,4,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #17",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #17",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #18",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #18",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #18",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #18",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #18",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #18",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #18",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #18",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #18",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #18",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #18",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #18",2025,3,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #2",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #2",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #2",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #2",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #2",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #2",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #2",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #2",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #2",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #2",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #2",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #2",2025,3,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #3",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #3",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #3",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #3",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #3",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #3",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #3",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #3",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #3",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #3",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #3",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #3",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #4",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #4",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #4",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #4",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #4",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #4",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #4",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #4",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #4",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #4",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #4",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #4",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #5",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #5",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #5",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #5",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #5",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #5",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #5",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #5",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #5",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #5",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #5",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #5",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #6",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #6",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #6",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #6",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #6",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #6",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #6",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #6",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #6",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #6",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #6",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #6",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #7",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #7",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #7",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #7",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #7",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #7",2019,3,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #7",2020,3,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #7",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #7",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #7",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #7",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #7",2025,3,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #8",2014,3,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #8",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #8",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"BROOKLYN COMMUNITY BOARD #8",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #8",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #8",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #8",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #8",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #8",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #8",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #8",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #8",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"BROOKLYN COMMUNITY BOARD #9",2014,2,,,,,100,100,TRUE
"BROOKLYN COMMUNITY BOARD #9",2015,2,,,,,100.484295953631,102.913721782668,TRUE
"BROOKLYN COMMUNITY BOARD #9",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"BROOKLYN COMMUNITY BOARD #9",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"BROOKLYN COMMUNITY BOARD #9",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"BROOKLYN COMMUNITY BOARD #9",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"BROOKLYN COMMUNITY BOARD #9",2021,3,,,,,110.65187123857,119.137579303534,TRUE
"BROOKLYN COMMUNITY BOARD #9",2022,3,,,,,116.237048769221,119.968709204972,TRUE
"BROOKLYN COMMUNITY BOARD #9",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"BROOKLYN COMMUNITY BOARD #9",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"BROOKLYN COMMUNITY BOARD #9",2025,3,,,,,131.524337931956,138.829406942636,TRUE
"BUSINESS INTEGRITY COMMISSION",2014,63,58307,66595,76687.8957179855,100,100,100,FALSE
"BUSINESS INTEGRITY COMMISSION",2015,71,56737,68160.7183098591,74263.3094099492,97.3073558920884,100.484295953631,102.913721782668,FALSE
"BUSINESS INTEGRITY COMMISSION",2016,76,58246.5,70326.1447368421,75801.4477174367,99.8962388735486,101.0644595854,106.641178909451,FALSE
"BUSINESS INTEGRITY COMMISSION",2017,77,56567,70770.4025974026,72339.8386699153,97.0157957020598,102.847025381756,109.624915604859,FALSE
"BUSINESS INTEGRITY COMMISSION",2018,80,59482,70088.5875,74739.2138834275,102.01519543108,104.675046235713,112.134414076345,FALSE
"BUSINESS INTEGRITY COMMISSION",2019,76,58865,70945.9605263158,72675.5859033153,100.95700344727,106.530687797474,114.748740835409,FALSE
"BUSINESS INTEGRITY COMMISSION",2020,80,62495.5,74110.027375,75817.3398327425,107.183528564323,108.414239794744,117.935753675601,FALSE
"BUSINESS INTEGRITY COMMISSION",2021,78,63626.5,74071.7248717949,75628.484125541,109.123261357984,110.65187123857,119.137579303534,FALSE
"BUSINESS INTEGRITY COMMISSION",2022,70,67946.75,80844.8184285714,76882.9852702225,116.53274906958,116.237048769221,119.968709204972,FALSE
"BUSINESS INTEGRITY COMMISSION",2023,68,73420,85892.1738235294,78902.6527442368,125.919700893546,122.385199421188,125.45294384081,FALSE
"BUSINESS INTEGRITY COMMISSION",2024,64,73661.5,89422.10625,76537.287474117,126.333887869381,126.5824846726,131.901715171281,FALSE
"BUSINESS INTEGRITY COMMISSION",2025,62,80362,97451.2274193549,80362,137.825647006363,131.524337931956,138.829406942636,FALSE
"CAMPAIGN FINANCE BOARD",2014,80,66500,76264.4875,87463.6847247506,100,100,100,FALSE
"CAMPAIGN FINANCE BOARD",2015,85,68000,79455.894117647,89005.4997598841,102.255639097744,100.484295953631,102.913721782668,FALSE
"CAMPAIGN FINANCE BOARD",2016,87,72000,84185.908045977,93700.1233663043,108.270676691729,101.0644595854,106.641178909451,FALSE
"CAMPAIGN FINANCE BOARD",2017,87,72000,85246.7126436782,92076.0935569131,108.270676691729,102.847025381756,109.624915604859,FALSE
"CAMPAIGN FINANCE BOARD",2018,99,77000,86748.9696969697,96750.6047043461,115.789473684211,104.675046235713,112.134414076345,FALSE
"CAMPAIGN FINANCE BOARD",2019,100,80300.5,91302.31,99140.1662418954,120.752631578947,106.530687797474,114.748740835409,FALSE
"CAMPAIGN FINANCE BOARD",2020,108,90000,94988.9074074074,109184.830666957,135.338345864662,108.414239794744,117.935753675601,FALSE
"CAMPAIGN FINANCE BOARD",2021,108,79750,90616.9444444444,94793.3896884458,119.924812030075,110.65187123857,119.137579303534,FALSE
"CAMPAIGN FINANCE BOARD",2022,115,85492,96552.5565217391,96735.7552307044,128.559398496241,116.237048769221,119.968709204972,FALSE
"CAMPAIGN FINANCE BOARD",2023,138,82561.5,98324.4782608696,88726.796030282,124.152631578947,122.385199421188,125.45294384081,FALSE
"CAMPAIGN FINANCE BOARD",2024,156,89432.5,105031.480769231,92923.9964164315,134.484962406015,126.5824846726,131.901715171281,FALSE
"CAMPAIGN FINANCE BOARD",2025,172,90108,105917.01744186,90108,135.500751879699,131.524337931956,138.829406942636,FALSE
"CITY CLERK",2014,56,40329,58775.2321428571,53042.4502445785,100,100,100,FALSE
"CITY CLERK",2015,64,43774,57984.53125,57295.9815660171,108.54224007538,100.484295953631,102.913721782668,FALSE
"CITY CLERK",2016,63,45827,59902.8253968254,59638.8271320504,113.632869647152,101.0644595854,106.641178909451,FALSE
"CITY CLERK",2017,68,42317.5,58242.7205882353,54117.0845707593,104.930695033351,102.847025381756,109.624915604859,FALSE
"CITY CLERK",2018,62,46000,60562.1774193548,57799.0625506483,114.061841354856,104.675046235713,112.134414076345,FALSE
"CITY CLERK",2019,67,48000,62375.4328358209,59261.4987404933,119.021051848546,106.530687797474,114.748740835409,FALSE
"CITY CLERK",2020,62,46473,65026.8064516129,56379.4070620612,115.234694636614,108.414239794744,117.935753675601,FALSE
"CITY CLERK",2021,60,46473,66262.2,55239.2877616444,115.234694636614,110.65187123857,119.137579303534,FALSE
"CITY CLERK",2022,57,49440,69060,55942.2605460865,122.591683404002,116.237048769221,119.968709204972,FALSE
"CITY CLERK",2023,57,55457,75484.4912280702,59598.2622342296,137.511468174267,122.385199421188,125.45294384081,FALSE
"CITY CLERK",2024,59,56676,79562.2033898305,58888.6637508475,140.53410697017,126.5824846726,131.901715171281,FALSE
"CITY CLERK",2025,55,57530,82336.4,57530,142.651689850976,131.524337931956,138.829406942636,FALSE
"CITY COUNCIL",2014,272,75000,83888.9301470588,98643.2534489669,100,100,100,FALSE
"CITY COUNCIL",2015,311,75000,81770.6430868167,98167.8306175192,100,100.484295953631,102.913721782668,FALSE
"CITY COUNCIL",2016,316,73934.5,89119.8386075949,96217.6634864725,98.5793333333333,101.0644595854,106.641178909451,FALSE
