"title","fiscal_year","n","mean_salary","p10","p25","median_salary","p75","p90","real_median","mean_ot_share","median_tenure","n_agencies","suppressed"
"CLINICAL PROFESSOR",2020,1,,,,,,,,,,1,TRUE
"CLINICAL PROFESSOR",2021,1,,,,,,,,,,1,TRUE
"CLINICAL PROFESSOR",2022,1,,,,,,,,,,1,TRUE
"CLIP INSTRUCTOR",2017,59,48421.6440677966,44038,44038,45750,52258,59890,58506.6844476218,0,5.2539356605065,6,FALSE
"CLIP INSTRUCTOR",2018,57,49680.2807017544,44038,45750,47499,52258,56939,59682.5580889836,0,6.25325119780972,6,FALSE
"CLIP INSTRUCTOR",2019,58,51125.5,44038,47499,49315,54862,59890,60885.0168830714,0,2.37371663244353,6,FALSE
"CLIP INSTRUCTOR",2020,52,55852.9807692308,47780,51307,54369,60006.75,64476,65958.5562059089,0,3.37577002053388,6,FALSE
"CLIP INSTRUCTOR",2021,51,58043.294117647,49418,54369,57078,62310,66641,67844.7284844779,0,4.3750855578371,6,FALSE
"CLIP INSTRUCTOR",2022,49,64290.693877551,57428.8,60884,63133,68580,73082,71436.1394631083,0,5.37440109514031,6,FALSE
"CLIP INSTRUCTOR",2023,46,68165.8043478261,62133,64426,67684,72280,75722.5,72738.3158313936,0,6.37371663244353,6,FALSE
"CLIP INSTRUCTOR",2024,43,69008.7441860465,62133,67684,69983,73427.5,76870,72715.1767110516,0,7.37577002053388,6,FALSE
"CLIP INSTRUCTOR",2025,46,70237.4565217391,58068,67684,71131.5,74575,79170,71131.5,0,8.3750855578371,6,FALSE
"COLLECTIONS SPECIALIST",2023,3,,,,,,,,,,1,TRUE
"COLLECTIONS SPECIALIST",2024,8,,,,,,,,,,1,TRUE
"COLLECTIONS SPECIALIST",2025,11,,,,,,,,,,1,TRUE
"COLLECTIONS UNIT HEAD",2023,1,,,,,,,,,,1,TRUE
"COLLECTIONS UNIT HEAD",2024,1,,,,,,,,,,1,TRUE
"COLLECTIONS UNIT HEAD",2025,1,,,,,,,,,,1,TRUE
"COLLEGE ACCOUNTANT",2014,18,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTANT",2015,17,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTANT",2016,17,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTANT",2017,16,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTANT",2018,16,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTANT",2019,12,,,,,,,,,,6,TRUE
"COLLEGE ACCOUNTANT",2020,12,,,,,,,,,,6,TRUE
"COLLEGE ACCOUNTANT",2021,12,,,,,,,,,,6,TRUE
"COLLEGE ACCOUNTANT",2022,12,,,,,,,,,,5,TRUE
"COLLEGE ACCOUNTANT",2023,9,,,,,,,,,,5,TRUE
"COLLEGE ACCOUNTANT",2024,9,,,,,,,,,,5,TRUE
"COLLEGE ACCOUNTANT",2025,9,,,,,,,,,,5,TRUE
"COLLEGE ACCOUNTING ASSISTANT",2014,34,38744.5294117647,34282.7,37317,37317,41692.25,42070.5,49080.937186068,0.0221089823148113,11.5605749486653,6,FALSE
"COLLEGE ACCOUNTING ASSISTANT",2015,30,39379.3,37307.5,37317,37317,42060,42347.9,48844.3858020529,0.0158675279032821,10.7049965776865,6,FALSE
"COLLEGE ACCOUNTING ASSISTANT",2016,32,40030.1875,37317,37317,39923,42060,42488.1,51955.4170160134,0.0127916063109421,10.0684462696783,6,FALSE
"COLLEGE ACCOUNTING ASSISTANT",2017,32,44587.375,41204,41204,43945,46442,49220.4,56198.3879355353,0.0116482411893124,11.0677618069815,6,FALSE
"COLLEGE ACCOUNTING ASSISTANT",2018,33,44876.8787878788,41204,41204,46442,46442,49236.8,58354.4361516785,0.00859922398227366,11.3401779603012,7,FALSE
"COLLEGE ACCOUNTING ASSISTANT",2019,32,45266.1875,41204,41204,46442,46442,49670.8,57337.9692605414,0.00637837015838816,11.8603696098563,7,FALSE
"COLLEGE ACCOUNTING ASSISTANT",2020,26,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTING ASSISTANT",2021,23,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTING ASSISTANT",2022,19,,,,,,,,,,7,TRUE
"COLLEGE ACCOUNTING ASSISTANT",2023,14,,,,,,,,,,6,TRUE
"COLLEGE ACCOUNTING ASSISTANT",2024,10,,,,,,,,,,4,TRUE
"COLLEGE ACCOUNTING ASSISTANT",2025,11,,,,,,,,,,5,TRUE
"COLLEGE AIDE",2016,2,,,,,,,,,,1,TRUE
"COLLEGE AIDE",2017,2,,,,,,,,,,1,TRUE
"COLLEGE AIDE",2018,2,,,,,,,,,,1,TRUE
"COLLEGE AIDE",2021,5,,,,,,,,,,1,TRUE
"COLLEGE AIDE",2023,3,,,,,,,,,,1,TRUE
"COLLEGE AIDE",2024,2,,,,,,,,,,1,TRUE
"COLLEGE AIDE",2025,4,,,,,,,,,,1,TRUE
"COLLEGE ASSISTANT",2015,1,,,,,,,,,,1,TRUE
"COLLEGE GRAPH DESIGNER",2014,5,,,,,,,,,,5,TRUE
"COLLEGE GRAPH DESIGNER",2015,6,,,,,,,,,,6,TRUE
"COLLEGE GRAPH DESIGNER",2016,6,,,,,,,,,,6,TRUE
"COLLEGE GRAPH DESIGNER",2017,6,,,,,,,,,,6,TRUE
"COLLEGE GRAPH DESIGNER",2018,5,,,,,,,,,,4,TRUE
"COLLEGE GRAPH DESIGNER",2019,5,,,,,,,,,,4,TRUE
"COLLEGE GRAPH DESIGNER",2020,5,,,,,,,,,,4,TRUE
"COLLEGE GRAPH DESIGNER",2021,5,,,,,,,,,,4,TRUE
"COLLEGE GRAPH DESIGNER",2022,5,,,,,,,,,,4,TRUE
"COLLEGE GRAPH DESIGNER",2023,4,,,,,,,,,,4,TRUE
"COLLEGE GRAPH DESIGNER",2024,5,,,,,,,,,,4,TRUE
"COLLEGE GRAPH DESIGNER",2025,5,,,,,,,,,,4,TRUE
"COLLEGE INTERIOR DESIGNER",2015,1,,,,,,,,,,1,TRUE
"COLLEGE LAB TECHNICIAN",2014,97,51076.1030927835,42302,47721,51876,54848,58877,68229.5655455814,0,7.98631074606434,6,FALSE
"COLLEGE LAB TECHNICIAN",2015,106,51181.9528301887,42302,46828.5,52619,54848,58877,68873.2410568432,0,7.72621492128679,7,FALSE
"COLLEGE LAB TECHNICIAN",2016,103,51007.6990291262,44156,46531,51876,54848,58877,67510.9388854222,0,7.82751540041068,7,FALSE
"COLLEGE LAB TECHNICIAN",2017,101,56318.099009901,48756,51378,57281,60561,65011,73252.926597688,0,7.84394250513347,7,FALSE
"COLLEGE LAB TECHNICIAN",2018,101,56621.2079207921,48756,51378,55642,60561,65011,69914.2486618081,0,7.65229295003422,7,FALSE
"COLLEGE LAB TECHNICIAN",2019,102,56560.8137254902,48756,52692,55642,60561,65011,68696.4231858026,0,4.98015058179329,7,FALSE
"COLLEGE LAB TECHNICIAN",2020,93,62408.8602150538,54592,58685,62095,65508,70137,75331.4673362746,0,5.8425735797399,7,FALSE
"COLLEGE LAB TECHNICIAN",2021,90,63272.6111111111,55954,59111.25,63801,65508,70137,75835.9003826023,0,6.83504449007529,7,FALSE
"COLLEGE LAB TECHNICIAN",2022,84,66343.2261904762,59637,62830,68154,68154,72971,77117.4924202665,0,7.05954825462012,7,FALSE
"COLLEGE LAB TECHNICIAN",2023,79,67927.4683544304,59378,65896,69517,69517,74430,74708.1954620145,0,7.41683778234086,8,FALSE
"COLLEGE LAB TECHNICIAN",2024,71,67821.8873239437,57933,64991,69517,69517,74430,72230.9838020973,0,7.79739904175222,8,FALSE
"COLLEGE LAB TECHNICIAN",2025,71,68553.8028169014,59378,65896,69517,70927,74430,69517,0,8.41341546885695,8,FALSE
"COLLEGE PRINT SHOP ASSISTANT",2014,14,,,,,,,,,,6,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2015,13,,,,,,,,,,6,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2016,13,,,,,,,,,,6,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2017,13,,,,,,,,,,5,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2018,13,,,,,,,,,,5,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2019,12,,,,,,,,,,5,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2020,11,,,,,,,,,,5,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2021,10,,,,,,,,,,5,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2022,10,,,,,,,,,,5,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2023,8,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP ASSISTANT",2024,4,,,,,,,,,,2,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2014,7,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2015,8,,,,,,,,,,5,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2016,7,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2017,6,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2018,6,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2019,6,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2020,5,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2021,5,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2022,5,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2023,5,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2024,5,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP ASSOCIATE",2025,2,,,,,,,,,,2,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2014,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2015,2,,,,,,,,,,2,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2016,4,,,,,,,,,,4,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2017,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2018,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2019,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2020,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2021,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2022,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2023,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2024,3,,,,,,,,,,3,TRUE
"COLLEGE PRINT SHOP COORDINATOR",2025,2,,,,,,,,,,1,TRUE
"COLLEGE PRINT SHOP SPECIALIST",2024,6,,,,,,,,,,2,TRUE
"COLLEGE PRINT SHOP SPECIALIST",2025,14,,,,,,,,,,5,TRUE
"COLLEGE SECURITY DIRECTOR",2014,5,,,,,,,,,,5,TRUE
"COLLEGE SECURITY DIRECTOR",2015,6,,,,,,,,,,6,TRUE
"COLLEGE SECURITY DIRECTOR",2016,4,,,,,,,,,,4,TRUE
"COLLEGE SECURITY DIRECTOR",2017,6,,,,,,,,,,6,TRUE
"COLLEGE SECURITY DIRECTOR",2018,6,,,,,,,,,,6,TRUE
"COLLEGE SECURITY DIRECTOR",2019,7,,,,,,,,,,7,TRUE
"COLLEGE SECURITY DIRECTOR",2020,7,,,,,,,,,,7,TRUE
"COLLEGE SECURITY DIRECTOR",2021,6,,,,,,,,,,6,TRUE
"COLLEGE SECURITY DIRECTOR",2022,7,,,,,,,,,,7,TRUE
"COLLEGE SECURITY DIRECTOR",2023,7,,,,,,,,,,7,TRUE
"COLLEGE SECURITY DIRECTOR",2024,6,,,,,,,,,,6,TRUE
"COLLEGE SECURITY DIRECTOR",2025,7,,,,,,,,,,7,TRUE
"COLLEGE SECURITY SPECIALIST",2014,11,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2015,10,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2016,9,,,,,,,,,,5,TRUE
"COLLEGE SECURITY SPECIALIST",2017,13,,,,,,,,,,5,TRUE
"COLLEGE SECURITY SPECIALIST",2018,15,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2019,15,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2020,14,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2021,14,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2022,12,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2023,11,,,,,,,,,,5,TRUE
"COLLEGE SECURITY SPECIALIST",2024,12,,,,,,,,,,6,TRUE
"COLLEGE SECURITY SPECIALIST",2025,12,,,,,,,,,,6,TRUE
"COMMISS OF THE OFF TO END DOMEST AND GEND BA VIOL",2019,1,,,,,,,,,,1,TRUE
"COMMISS OF THE OFF TO END DOMEST AND GEND BA VIOL",2020,1,,,,,,,,,,1,TRUE
"COMMISS OF THE OFF TO END DOMEST AND GEND BA VIOL",2021,1,,,,,,,,,,1,TRUE
"COMMISS OF THE OFF TO END DOMEST AND GEND BA VIOL",2022,1,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2014,4,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2015,6,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2016,8,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2017,5,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2018,7,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2019,5,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2020,3,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2021,3,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2022,2,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2023,2,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2024,1,,,,,,,,,,1,TRUE
"COMMISSARY MANAGER",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER",2014,13,,,,,,,,,,9,TRUE
"COMMISSIONER",2015,12,,,,,,,,,,9,TRUE
"COMMISSIONER",2016,12,,,,,,,,,,8,TRUE
"COMMISSIONER",2017,11,,,,,,,,,,8,TRUE
"COMMISSIONER",2018,13,,,,,,,,,,9,TRUE
"COMMISSIONER",2019,13,,,,,,,,,,9,TRUE
"COMMISSIONER",2020,12,,,,,,,,,,9,TRUE
"COMMISSIONER",2021,12,,,,,,,,,,8,TRUE
"COMMISSIONER",2022,12,,,,,,,,,,8,TRUE
"COMMISSIONER",2023,14,,,,,,,,,,9,TRUE
"COMMISSIONER",2024,15,,,,,,,,,,10,TRUE
"COMMISSIONER",2025,16,,,,,,,,,,11,TRUE
"COMMISSIONER OF BUILDINGS",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUILDINGS",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF BUSINESS SERVICES",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CHILDREN S SERVICES",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CITYWIDE ADMINISTRATIVE SERVICES",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF COMMUNITY DEVELOPMENT",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF CULTURAL AFFAIRS",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPARTMENT OF VETERAN S SERVICES",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPARTMENT OF VETERAN S SERVICES",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPARTMENT OF VETERAN S SERVICES",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPARTMENT OF VETERAN S SERVICES",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPARTMENT OF VETERANS SERVICES",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPARTMENT OF VETERANS SERVICES",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPARTMENT OF VETERANS SERVICES",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DEPT OF INFO TECHNOLOGY & TELECOMMUNICATIONS",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF DESIGN & CONSTRUCTION",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF EMERGENCY MANAGEMENT",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF ENVIRONMENTAL PROTECTION",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2022,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2023,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2024,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF FINANCE",2025,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2014,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2015,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2016,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2017,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2018,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2019,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2020,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2021,1,,,,,,,,,,1,TRUE
"COMMISSIONER OF HEALTH",2022,1,,,,,,,,,,1,TRUE
