"title","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"ASSOCIATE ADMINISTRATOR",2015,10,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE ADMINISTRATOR",2016,12,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE ADMINISTRATOR",2017,10,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE ADMINISTRATOR",2018,13,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE ADMINISTRATOR",2019,10,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE ADMINISTRATOR",2020,11,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE ADMINISTRATOR",2021,10,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE ADMINISTRATOR",2022,10,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE ADMINISTRATOR",2023,15,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE ADMINISTRATOR",2024,17,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE ADMINISTRATOR",2025,15,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2014,13,,,,,100,100,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2015,13,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2016,15,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2017,15,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2018,13,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2019,16,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2020,15,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2021,15,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2022,19,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2023,25,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2024,23,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2025,24,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2014,11,,,,,100,100,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2015,9,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2016,9,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2017,11,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2018,11,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2019,13,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2020,14,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2021,15,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2022,11,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2023,15,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2024,17,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2025,17,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST",2024,658,67318,72197.2340425532,69946.133572933,100,126.5824846726,131.901715171281,FALSE
"ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST",2025,650,69546,74796.2907692308,69546,103.309664577082,131.524337931956,138.829406942636,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2014,37,61648,55395.1621621622,81082.1238482921,100,100,100,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2015,38,61234.5,57808.3421052632,80150.1069859797,99.329256423566,100.484295953631,102.913721782668,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2016,60,57462,60046.9833333333,74780.5067899247,93.2098364910459,101.0644595854,106.641178909451,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2017,53,57194,60395.3962264151,73141.6679846401,92.7751103036595,102.847025381756,109.624915604859,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2018,50,68063,61578.38,85521.252051843,110.405852582403,104.675046235713,112.134414076345,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2019,64,52351,59571.96875,64633.3066784076,84.9192187905528,106.530687797474,114.748740835409,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2020,61,60059,63730.1475409836,72861.463833631,97.4224630158318,108.414239794744,117.935753675601,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2021,58,73116,66135.9482758621,86908.0060245819,118.602387749805,110.65187123857,119.137579303534,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2022,57,60736,65421.2456140351,68723.8903019237,98.5206332727745,116.237048769221,119.968709204972,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2023,61,73116,66048.4098360656,78575.9514852576,118.602387749805,122.385199421188,125.45294384081,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2024,39,61452,66955.1794871795,63851.1215473407,99.6820659226577,126.5824846726,131.901715171281,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2025,40,63438,69750.375,63438,102.903581624708,131.524337931956,138.829406942636,FALSE
"ASSOCIATE CHEMIST",2014,140,58449,61504.5928571429,76874.6602778489,100,100,100,FALSE
"ASSOCIATE CHEMIST",2015,155,60998,64050.7032258065,79840.5510934325,104.361066913035,100.484295953631,102.913721782668,FALSE
"ASSOCIATE CHEMIST",2016,151,62546,65485.4370860927,81396.7766120676,107.009529675444,101.0644595854,106.641178909451,FALSE
"ASSOCIATE CHEMIST",2017,155,64431,67897.8774193548,82396.5942217426,110.234563465585,102.847025381756,109.624915604859,FALSE
"ASSOCIATE CHEMIST",2018,150,64422,68363.7066666667,80946.3306008232,110.219165426269,104.675046235713,112.134414076345,FALSE
"ASSOCIATE CHEMIST",2019,146,67318,71643.9589041096,83111.7827544276,115.173912299612,106.530687797474,114.748740835409,FALSE
"ASSOCIATE CHEMIST",2020,153,69220,71753.0849673203,83975.266430742,118.428031275129,108.414239794744,117.935753675601,FALSE
"ASSOCIATE CHEMIST",2021,148,69262.5,73322.7972972973,82327.6132074731,118.500744238567,110.65187123857,119.137579303534,FALSE
"ASSOCIATE CHEMIST",2022,130,69305,74211.1461538462,78419.8698856497,118.573457202005,116.237048769221,119.968709204972,FALSE
"ASSOCIATE CHEMIST",2023,123,76052,80997.1463414634,81731.1978548719,130.116854009478,122.385199421188,125.45294384081,FALSE
"ASSOCIATE CHEMIST",2024,118,78452,82939.6355932203,81514.8113589789,134.222997827166,126.5824846726,131.901715171281,FALSE
"ASSOCIATE CHEMIST",2025,127,80690,84896.7401574803,80690,138.051976937159,131.524337931956,138.829406942636,FALSE
"ASSOCIATE CHIEF RACKETS INVESTIGATOR",2014,2,,,,,100,100,TRUE
"ASSOCIATE CHIEF RACKETS INVESTIGATOR",2015,2,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE CHIEF RACKETS INVESTIGATOR",2016,2,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE CHIEF RACKETS INVESTIGATOR",2017,2,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE CHIEF RACKETS INVESTIGATOR",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE COMMISSIONER",2014,2,,,,,100,100,TRUE
"ASSOCIATE COMMISSIONER",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE COMMISSIONER",2016,2,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE COMMISSIONER",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE COMMISSIONER",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE COMMISSIONER",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE COMMISSIONER",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE COMMISSIONER",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE COMMISSIONER",2022,4,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE COMMISSIONER",2023,6,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE COMMISSIONER",2024,8,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE COMMISSIONER",2025,9,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE COMMISSIONER FOR ADULT SERVICES",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2014,1,,,,,100,100,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE COMMISSIONER FOR EMPLOYMENT SERVICE",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE COMMISSIONER FOR MANAGEMENT",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE COMMISSIONER FOR MANAGEMENT",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE COMMISSIONER FOR PERSONNEL SERVICE",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE CONTRACT SPECIALIST",2014,60,61867,61243.2166666667,81370.1621483631,100,100,100,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2015,95,63429,63370.5789473684,83022.4977098484,102.524770879467,100.484295953631,102.913721782668,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2016,91,65035,65802.7582417582,84635.9378212166,105.120662065398,101.0644595854,106.641178909451,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2017,108,66950,68095.8240740741,85617.9786616018,108.216011767178,102.847025381756,109.624915604859,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2018,91,66950,68184.7912087912,84122.7660383892,108.216011767178,104.675046235713,112.134414076345,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2019,68,67586.5,70843.2794117647,83443.2767630072,109.244831655002,106.530687797474,114.748740835409,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2020,83,69307,72605.4337349398,84080.8117670534,112.025797274799,108.414239794744,117.935753675601,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2021,89,69222,72475.9775280899,82279.4736177253,111.888405773676,110.65187123857,119.137579303534,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2022,66,69222,72207.5151515152,78325.9538738106,111.888405773676,116.237048769221,119.968709204972,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2023,82,75641,78239.3536585366,81289.5063501337,122.263888664393,122.385199421188,125.45294384081,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2024,76,83613,83694.7894736842,86877.2997776768,135.149595099164,126.5824846726,131.901715171281,FALSE
"ASSOCIATE CONTRACT SPECIALIST",2025,70,86343.5,86833.7285714286,86343.5,139.563095026428,131.524337931956,138.829406942636,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2014,22,,,,,100,100,TRUE
"ASSOCIATE CORRECTIONAL COUNSELOR",2015,22,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE CORRECTIONAL COUNSELOR",2016,45,60000,58123.1777777778,78083.4361385869,100,101.0644595854,106.641178909451,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2017,68,61800,60367.0294117647,79031.980303017,103,102.847025381756,109.624915604859,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2018,69,60000,57088.0869565217,75390.0815878022,100,104.675046235713,112.134414076345,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2019,60,62577,60548.4333333333,77258.4751392468,104.295,106.530687797474,114.748740835409,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2020,68,65421,64106.0294117647,79366.4534118112,109.035,108.414239794744,117.935753675601,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2021,59,64454,64636.0508474576,76612.0769777942,107.423333333333,110.65187123857,119.137579303534,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2022,51,66388,66541.8039215686,75119.231252702,110.646666666667,116.237048769221,119.968709204972,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2023,44,72544,73804.4545454545,77961.2372742837,120.906666666667,122.385199421188,125.45294384081,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2024,42,74720,75038.5238095238,77637.1119250357,124.533333333333,126.5824846726,131.901715171281,FALSE
"ASSOCIATE CORRECTIONAL COUNSELOR",2025,41,77148,78111.9756097561,77148,128.58,131.524337931956,138.829406942636,FALSE
"ASSOCIATE COUNSEL",2014,1,,,,,100,100,TRUE
"ASSOCIATE COUNSEL",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE COUNSEL",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE COUNSEL",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE COUNSEL",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE COUNSEL",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE COUNSEL",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE COUNSEL",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE COUNSEL",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE DEAN",2014,12,,,,,100,100,TRUE
"ASSOCIATE DEAN",2015,13,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE DEAN",2016,12,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE DEAN",2017,15,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE DEAN",2018,13,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE DEAN",2019,14,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE DEAN",2020,10,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE DEAN",2021,12,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE DEAN",2022,8,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE DEAN",2023,10,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE DEAN",2024,8,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE DEAN",2025,7,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE DIRECTOR BOROUGH IMPROVEMENT BOARD",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE DIRECTOR BOROUGH IMPROVEMENT BOARD",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE DIRECTOR HEALTH PROGRAM",2014,3,,,,,100,100,TRUE
"ASSOCIATE DIRECTOR HEALTH PROGRAM",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE DIRECTOR OF NURSING SERVICES",2014,1,,,,,100,100,TRUE
"ASSOCIATE DIRECTOR OF NURSING SERVICES",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE DIRECTOR OFFICE OF NEIGHBORHOOD SAFETY",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE DIRECTOR OFFICE OF NEIGHBORHOOD SAFETY",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE EDUCATION ANALYST",2014,59,75828,78309.2033898305,99732.2749670435,100,100,100,FALSE
"ASSOCIATE EDUCATION ANALYST",2015,50,79693,82449.2,104310.519005359,105.097061771377,100.484295953631,102.913721782668,FALSE
"ASSOCIATE EDUCATION ANALYST",2016,53,82609,85691.5283018868,107506.576266209,108.942606952577,101.0644595854,106.641178909451,FALSE
"ASSOCIATE EDUCATION ANALYST",2017,55,86221,89478.7454545455,110262.400869036,113.706018884845,102.847025381756,109.624915604859,FALSE
"ASSOCIATE EDUCATION ANALYST",2018,60,90548,93860.5666666667,113773.685126872,119.412354275466,104.675046235713,112.134414076345,FALSE
"ASSOCIATE EDUCATION ANALYST",2019,39,92359,97015.8717948718,114027.765878609,121.800654111938,106.530687797474,114.748740835409,FALSE
"ASSOCIATE EDUCATION ANALYST",2020,30,95152,100261.666666667,115435.055640248,125.483990082819,108.414239794744,117.935753675601,FALSE
"ASSOCIATE EDUCATION ANALYST",2021,30,101405,104390.233333333,120533.212305415,133.730284327689,110.65187123857,119.137579303534,FALSE
"ASSOCIATE EDUCATION ANALYST",2022,28,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE EDUCATION ANALYST",2023,25,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE EDUCATION ANALYST",2024,54,107881,109119.462962963,112092.736504079,142.27066518964,126.5824846726,131.901715171281,FALSE
"ASSOCIATE EDUCATION ANALYST",2025,68,108618,111294.161764706,108618,143.242601677481,131.524337931956,138.829406942636,FALSE
"ASSOCIATE EDUCATION OFFICER",2014,127,75828,76246.3858267717,99732.2749670435,100,100,100,FALSE
"ASSOCIATE EDUCATION OFFICER",2017,26,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE EDUCATION OFFICER",2018,59,90548,92826.6101694915,113773.685126872,119.412354275466,104.675046235713,112.134414076345,FALSE
"ASSOCIATE EDUCATION OFFICER",2019,49,92359,94858.7755102041,114027.765878609,121.800654111938,106.530687797474,114.748740835409,FALSE
"ASSOCIATE EDUCATION OFFICER",2020,35,94668,97422.8571428571,114847.883884217,124.845703434088,108.414239794744,117.935753675601,FALSE
"ASSOCIATE EXECUTIVE DIRECTOR",2014,7,,,,,100,100,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2015,7,,,,,100.484295953631,102.913721782668,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2016,6,,,,,101.0644595854,106.641178909451,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2017,6,,,,,102.847025381756,109.624915604859,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE EXECUTIVE DIRECTOR",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE EXECUTIVE PROGRAM MANAGER",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE FINGERPRINT TECHNICIAN",2014,34,37428,37785.2941176471,49226.9292011724,100,100,100,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2015,32,38562,39128.8125,50473.9717903037,103.029817249118,100.484295953631,102.913721782668,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2016,32,39140,39717.53125,50936.4281744049,104.574115635353,101.0644595854,106.641178909451,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2017,41,40119,40905.3658536585,51305.5666306916,107.189804424495,102.847025381756,109.624915604859,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2018,38,41121.5,43102.2894736842,51669.2206668801,109.868280431762,104.675046235713,112.134414076345,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2019,40,42149,42964.2,52037.7689669386,112.613551351929,106.530687797474,114.748740835409,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2020,38,42880.5,43915.5,52021.1125712718,114.567970503366,108.414239794744,117.935753675601,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2021,34,44171,45500.4411764706,52503.0572530199,118.015923907235,110.65187123857,119.137579303534,FALSE
"ASSOCIATE FINGERPRINT TECHNICIAN",2022,18,,,,,116.237048769221,119.968709204972,TRUE
"ASSOCIATE FINGERPRINT TECHNICIAN",2023,16,,,,,122.385199421188,125.45294384081,TRUE
"ASSOCIATE FINGERPRINT TECHNICIAN",2024,18,,,,,126.5824846726,131.901715171281,TRUE
"ASSOCIATE FINGERPRINT TECHNICIAN",2025,21,,,,,131.524337931956,138.829406942636,TRUE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2014,169,56702,57632.5562130177,74576.9300941776,100,100,100,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2015,204,56702,56754.362745098,74217.497755661,100,100.484295953631,102.913721782668,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2016,203,56702,56744.5320197044,73791.4499321692,100,101.0644595854,106.641178909451,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2017,210,65100,65015.5952380952,83252.1345910422,114.810765052379,102.847025381756,109.624915604859,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2018,210,67073,67143.0904761905,84277.3157056442,118.290360128391,104.675046235713,112.134414076345,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2019,218,67073,66986.1697247706,82809.3021879397,118.290360128391,106.530687797474,114.748740835409,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2020,221,67073,66959.7466063348,81370.6016369425,118.290360128391,108.414239794744,117.935753675601,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2021,207,67073,66854.8212560386,79725.1037814812,118.290360128391,110.65187123857,119.137579303534,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2022,202,74934,74737.6683168317,84789.1859174847,132.154068639554,116.237048769221,119.968709204972,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2023,186,74934,75487.4677419355,80529.7109879684,132.154068639554,122.385199421188,125.45294384081,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2024,198,74934,75475.2676767677,77859.466608547,132.154068639554,126.5824846726,131.901715171281,FALSE
"ASSOCIATE FIRE PROTECTION INSPECTOR",2025,218,74934,74473.2889908257,74934,132.154068639554,131.524337931956,138.829406942636,FALSE
"ASSOCIATE FRAUD INVESTIGATOR",2014,331,58339,60508.6858006042,76729.9835061237,100,100,100,FALSE
"ASSOCIATE FRAUD INVESTIGATOR",2015,322,61044,63342.7546583851,79900.7606962112,104.636692435592,100.484295953631,102.913721782668,FALSE
